TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-03-30,2026-03-30,CM,BSE,STK,500239,INE104A01012,KGDENIM,X,,,,,KG DENIM LTD.,14.94,14.94,12.51,12.72,13.18,13.84,,12.72,,,5021,65074.00,72,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500240,INE266B01017,KINETICENG,X,,,,,KINETIC ENGINEERING LTD.,207.90,207.90,175.10,187.65,187.65,207.90,,187.65,,,25620,4963054.00,374,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500241,INE732A01036,KIRLOSBROS,A,,,,,KIRLOSKAR BROTHERS LTD.,1405.95,1405.95,1333.00,1338.00,1338.00,1427.95,,1339.00,,,15748,21556788.00,1679,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500243,INE250A01039,KIRLOSIND,B,,,,,KIRLOSKAR INDUSTRIES LTD,2533.15,2607.75,2456.05,2464.70,2456.05,2607.75,,2471.95,,,1541,3877834.00,262,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500245,INE884B01025,KIRLFER,B,,,,,KIRLOSKAR FERROUS INDUSTRIES L,355.50,365.00,347.10,348.85,351.00,366.45,,348.85,,,71407,25389166.00,1693,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500246,INE601C01013,ENVAIREL,X,,,,,ENVAIR ELECTRODYNE LTD.,43.97,46.17,41.81,44.06,44.80,43.98,,44.06,,,665,28141.00,24,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500247,INE237A01036,KOTAKBANK,A,,,,,KOTAK MAHINDRA BANK LTD.,362.00,362.25,351.75,353.20,353.20,365.95,,353.40,,,717306,254423630.00,11015,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500248,INE073A01019,KRIFILIND,XT,,,,,KRISHNA FILAMENT INDUSTRIES LI,5.76,5.76,5.76,5.76,5.76,6.06,,5.76,,,5,28.00,1,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500249,INE999A01023,KSB,A,,,,,KSB LIMITED,787.70,810.00,776.95,792.25,792.25,795.60,,796.80,,,13658,10792697.00,1201,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500250,INE337A01034,LGBBROSLTD,B,,,,,L.G.BALAKRISHNAN & BROS.LTD.,1676.00,1685.25,1635.75,1645.80,1645.80,1707.45,,1639.95,,,1530,2527157.00,245,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500251,INE849A01020,TRENT,A,,,,,TRENT LTD.,3333.15,3383.20,3276.10,3294.65,3294.65,3399.95,,3295.75,,,136839,454167458.00,17766,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500252,INE269B01029,LMW,A,,,,,LMW Limited,12357.00,12357.00,11729.45,11944.70,12100.00,12400.70,,11992.70,,,906,10873448.00,484,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500253,INE115A01026,LICHSGFIN,A,,,,,LIC HOUSING FINANCE LTD.,480.20,510.75,480.20,495.20,495.20,506.20,,495.25,,,149125,74702643.00,4737,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500257,INE326A01037,LUPIN,A,,,,,LUPIN LTD.,2333.85,2333.85,2295.70,2312.70,2312.70,2334.95,,2313.90,,,25593,59160765.00,2800,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500259,INE933A01014,LYKALABS,B,,,,,LYKA LABS LTD.,45.00,47.45,44.49,44.74,45.00,46.52,,44.92,,,11117,506253.00,262,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500260,INE331A01037,RAMCOCEM,A,,,,,THE RAMCO CEMENTS LIMITED,906.00,956.55,887.30,928.45,903.25,911.35,,920.30,,,11584,10578246.00,2170,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500262,INE965B01022,HYBRIDFIN,B,,,,,HYBRID FINANCIAL SERVICES LIMI,15.70,17.49,15.40,17.32,17.32,16.76,,16.00,,,222,3661.00,11,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500264,INE270B01035,MAFATIND,B,,,,,MAFATLAL INDUSTRIES LTD.,111.10,113.80,107.15,108.20,108.20,112.80,,108.20,,,101524,11195781.00,864,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500265,INE271B01025,MAHSEAMLES,A,,,,,MAHARASHTRA SEAMLESS LTD.,553.00,569.90,549.65,560.00,559.35,564.30,,560.15,,,432945,242423581.00,1602,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500266,INE288A01013,MAHSCOOTER,A,,,,,MAHARASHTRA SCOOTERS LTD.,11600.05,11660.05,11000.00,11090.05,11200.00,11718.60,,11106.10,,,1171,13119697.00,460,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500267,INE201B01022,MAJESAUT,X,,,,,MAJESTIC AUTO LTD.,290.00,290.00,276.00,278.90,278.90,286.95,,278.90,,,2055,581190.00,169,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500268,INE201A01024,MANALIPETC,B,,,,,MANALI PETROCHEMICAL LTD.,40.00,40.94,39.15,39.33,39.41,41.34,,39.38,,,50571,2011977.00,894,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500270,INE461A01024,BARODARY,X,,,,,BARODA RAYON CORPORATION LTD.,105.00,105.00,100.10,100.90,101.45,108.00,,100.90,,,743,75769.00,42,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500271,INE180A01020,MFSL,A,,,,,Max Financial Services Limited,1436.30,1548.40,1436.30,1491.95,1491.95,1557.15,,1490.75,,,43032,64595793.00,5188,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500277,INE401C01018,MIDINDIA,X,,,,,MID INDIA INDUSTRIES LTD.,5.99,5.99,5.26,5.26,5.69,5.84,,5.26,,,5362,29048.00,39,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500279,INE831A01028,MIRCELECTR,B,,,,,MIRC ELECTRONICS LTD.,26.50,28.95,24.68,25.81,25.81,26.34,,26.04,,,198488,5380207.00,1245,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500280,INE485A01015,CENTENKA,B,,,,,CENTURY ENKA LTD.,389.60,390.00,371.30,372.65,371.30,389.60,,372.55,,,3239,1223494.00,266,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500282,INE794W01014,MODTHREAD,B,,,,,MODERN THREADS (INDIA) LTD.,41.77,44.30,41.00,44.28,44.30,42.20,,43.16,,,184,7884.00,11,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500284,INE846D01012,LORDSCHLO,B,,,,,LORDS CHLORO ALKALI LTD.,111.35,111.40,108.45,108.50,108.45,111.75,,109.05,,,1360,149181.00,73,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500285,INE285B01017,SPICEJET,A,,,,,SPICEJET LTD.,9.86,9.94,9.74,9.74,9.74,10.25,,9.74,,,12846237,125700358.00,9883,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500288,INE083A01026,MOREPENLAB,A,,,,,MOREPEN LABORATORIES LTD.,34.99,35.90,33.44,33.80,33.82,36.13,,33.69,,,279370,9681837.00,1585,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500290,INE883A01011,MRF,A,,,,,MRF LTD.,129473.50,129994.95,124700.15,128417.90,126666.00,129473.55,,128492.85,,,741,93919674.00,595,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500292,INE578A01017,HEIDELBERG,B,,,,,HEIDELBERGCEMENT INDIA LTD.,142.30,142.65,136.60,137.10,136.60,144.55,,137.50,,,21847,3051171.00,651,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500294,INE868B01028,NCC,A,,,,,NCC LIMITED,134.50,138.00,130.20,130.90,130.90,137.10,,130.95,,,610477,81810497.00,5737,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500295,INE205A01025,VEDL,A,,,,,VEDANTA LIMITED,650.30,678.60,650.30,654.85,654.85,649.55,,654.80,,,1565896,1040103018.00,28473,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500296,INE290A01027,NAHARSPING,B,,,,,NAHAR SPINNING MILLS LTD.,199.95,204.75,199.00,201.45,201.45,205.05,,200.00,,,1327,268102.00,84,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500298,INE585A01020,NAPEROL,X,,,,,Naperol Investments Limited,516.65,522.95,490.10,499.25,508.00,529.90,,499.25,,,8295,4192555.00,238,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500300,INE047A01021,GRASIM,A,,,,,GRASIM INDUSTRIES LTD.,2627.35,2627.35,2541.00,2555.35,2541.00,2627.40,,2557.70,,,20315,52134238.00,3232,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500304,INE161A01038,NIITLTD,B,,,,,NIIT LTD.,52.76,54.00,49.45,50.50,50.90,54.12,,50.39,,,89239,4635571.00,1091,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500306,INE903A01025,JAYKAY,B,,,,,Jaykay Enterprises Limited,127.00,127.05,116.00,119.35,116.00,127.20,,118.40,,,73513,8964411.00,1869,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500307,INE910A01012,NIRLON,B,,,,,NIRLON LTD.,500.00,503.00,500.00,501.25,500.05,500.45,,501.25,,,16852,8444564.00,244,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500312,INE213A01029,ONGC,A,,,,,OIL AND NATURAL GAS CORPORATIO,282.10,288.35,282.10,284.60,284.60,281.95,,284.65,,,2727126,778874571.00,29347,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500313,INE591A01010,OILCOUNTUB,B,,,,,OIL COUNTRY TUBULAR LTD.,37.11,38.22,36.20,36.81,36.81,38.44,,36.96,,,8776,325407.00,127,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500314,INE750A01020,ORIENTHOT,B,,,,,ORIENTAL HOTELS LTD.,84.95,87.00,81.50,82.25,82.25,86.65,,82.05,,,35221,2963946.00,480,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500317,INE142A01012,OSWALAGRO,B,,,,,OSWAL AGRO MILLS LTD.,38.00,39.02,33.50,34.01,34.01,39.64,,33.90,,,18225,657112.00,508,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500319,INE557C01017,INDSUCR,X,,,,,INDIAN SUCROSE LTD.,71.80,73.60,69.80,71.63,69.80,71.53,,71.63,,,4940,354460.00,61,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500322,INE167E01037,PANCM,XT,,,,,PANYAM CEMENTS & MINERAL INDUS,104.00,104.00,104.00,104.00,104.00,103.85,,104.00,,,27,2808.00,7,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500325,INE002A01018,RELIANCE,A,,,,,RELIANCE INDUSTRIES LTD.,1335.00,1364.80,1335.00,1344.25,1344.25,1348.25,,1343.90,,,1441508,1943582530.00,42794,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500327,INE600A01035,PILITA,B,,,,,Pil Italica Lifestyle Limited,6.90,6.90,6.35,6.43,6.68,6.90,,6.41,,,109594,722938.00,54,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500330,INE301A01014,RAYMOND,A,,,,,RAYMOND LTD.,341.50,342.35,320.40,321.95,321.95,342.20,,321.85,,,68113,22587288.00,2754,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500331,INE318A01026,PIDILITIND,A,,,,,PIDILITE INDUSTRIES LTD.,1298.05,1311.70,1277.15,1285.75,1285.75,1315.00,,1285.00,,,146911,188734039.00,6282,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500333,INE751B01018,PIXTRANS,B,,,,,PIX TRANSMISSIONS LTD.,1445.00,1450.00,1405.60,1444.90,1450.00,1450.80,,1440.85,,,597,854020.00,110,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500335,INE340A01012,BIRLACORPN,A,,,,,BIRLA CORPORATION LTD.,843.95,861.35,828.95,834.40,834.40,871.15,,834.50,,,6633,5602654.00,813,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500336,INE335A01020,SURYAROSNI,A,,,,,SURYA ROSHNI LTD.,196.00,196.35,187.00,187.95,188.00,196.35,,188.05,,,41397,7975110.00,889,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500337,INE032B01021,PRIMESECU,B,,,,,PRIME SECURITIES LTD.,240.50,270.70,240.50,270.00,270.00,268.65,,270.30,,,533,142196.00,29,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500338,INE010A01011,PRSMJOHNSN,B,,,,,PRISM JOHNSON LIMITED.,125.00,126.45,122.45,125.10,125.00,125.85,,125.05,,,23594,2949640.00,298,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500339,INE855B01025,RAIN,A,,,,,RAIN INDUSTRIES LIMITED,107.90,114.35,106.10,106.75,106.45,109.10,,106.50,,,150728,16443375.00,1869,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500342,INE024D01016,PRUDMOULI,B,,,,,PRUDENTIAL SUGAR CORPORATION L,11.74,12.75,11.74,11.74,11.74,12.35,,11.26,,,16226,190497.00,201,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500343,INE606A01024,AMJLAND,B,,,,,AMJ LAND HOLDINGS LIMITED,35.50,35.50,31.30,32.37,31.30,34.90,,31.76,,,8269,272712.00,111,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500346,INE609A01010,PUNJCOMMU,B,,,,,PUNJAB COMMUNICATIONS LTD.,44.00,46.88,41.38,41.54,41.54,45.97,,41.54,,,11546,486280.00,62,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500350,INE611A01016,RSWM,B,,,,,RSWM LTD.,123.00,124.00,119.90,121.00,122.00,122.60,,120.75,,,16865,2059098.00,292,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500354,INE562B01019,RAJSREESUG,B,,,,,RAJSHREE SUGARS & CHEMICALS LT,26.90,30.70,26.89,27.44,27.44,26.04,,28.21,,,48414,1383500.00,489,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500355,INE613A01020,RALLIS,A,,,,,RALLIS INDIA LTD.,229.35,230.45,216.10,217.75,218.35,229.45,,218.25,,,18352,4098542.00,1358,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500356,INE278B01020,RAMANEWS,B,,,,,SHREE RAMA NEWSPRINT LTD.,30.37,30.37,28.67,29.14,29.44,30.25,,29.75,,,2961,88771.00,32,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500357,INE425E01013,RAMAPPR-B,Z,,,,,RAMA PAPER MILLS LTD.,12.79,13.35,12.79,13.27,13.27,12.79,,13.27,,,67,882.00,4,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500358,INE783A01013,RAMAPETRO,XT,,,,,RAMA PETROCHEMICALS LTD.,15.36,15.36,15.36,15.36,15.36,15.36,,15.36,,,2854,43837.00,37,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500360,INE350D01015,RAPICUT,X,,,,,RAPICUT CARBIDES LTD.,144.95,150.90,141.00,146.05,146.70,147.90,,146.05,,,1503,217890.00,53,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500365,INE731F01037,WELSPLSOL,B,,,,,WELSPUN SPECIALTY SOLUTIONS LI,32.00,32.90,31.00,31.24,31.24,32.31,,31.24,,,289825,9154606.00,819,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500367,INE642C01025,RUBFILA,B,,,,,RUBFILA INTERNATIONAL LTD.,58.00,61.53,58.00,60.06,60.06,58.12,,60.14,,,33095,1999358.00,231,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500368,INE619A01035,PATANJALI,A,,,,,Patanjali Foods Limited,469.90,473.95,455.20,458.75,458.75,475.55,,459.70,,,141915,65584925.00,16147,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500370,INE924A01013,SALORAINTL,X,,,,,SALORA INTERNATIONAL LTD.,29.90,29.90,27.10,29.29,29.30,28.00,,29.29,,,1011,28627.00,23,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500371,INE538C01017,SAMTELIN,XT,,,,,SAMTEL INDIA LTD.,20.78,20.78,20.78,20.78,20.78,20.38,,20.78,,,700,14546.00,2,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500378,INE324A01032,JINDALSAW,A,,,,,JINDAL SAW LTD.,174.05,195.20,174.05,183.25,183.00,185.85,,183.10,,,215453,40483817.00,4345,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500380,INE786A01032,JKLAKSHMI,A,,,,,JK LAKSHMI CEMENT LTD.,583.15,583.15,550.55,558.20,562.00,586.20,,558.05,,,10626,6050260.00,1001,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500387,INE070A01015,SHREECEM,A,,,,,SHREE CEMENT LTD.,23500.85,23600.05,22964.45,23020.15,22983.15,23726.20,,23020.00,,,1396,32437347.00,779,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500388,INE970C01012,SKPMIL,X,,,,,SHREE KRISHNA PAPER MILLS & IN,90.35,90.35,90.35,90.35,90.35,92.15,,90.35,,,15,1355.00,1,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500389,INE368A01021,SILVERLINE,XT,,,,,SILVERLINE TECHNOLOGIES LTD.,8.59,8.59,8.59,8.59,8.59,9.04,,8.59,,,325926,2799704.00,665,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500390,INE036A01016,RELINFRA,T,,,,,RELIANCE INFRASTRUCTURE LTD.,67.28,68.78,67.28,67.28,67.28,70.82,,67.26,,,2265288,152460798.00,1408,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500399,INE629B01032,STEELCO,XT,,,,,STEELCO GUJARAT LTD.,100.04,100.04,100.04,100.04,100.04,95.28,,100.04,,,406,40616.00,11,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500400,INE245A01021,TATAPOWER,A,,,,,TATA POWER CO.LTD.,380.10,388.75,378.00,378.70,378.70,385.70,,378.75,,,627661,240192975.00,14003,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500402,INE937A01023,SPMLINFRA,B,,,,,SPML INFRA LIMITED,159.15,159.15,152.65,153.85,153.00,159.85,,153.75,,,33743,5267110.00,646,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500403,INE387A01021,SUNDRMFAST,A,,,,,SUNDRAM FASTENERS LTD.,755.60,757.05,741.60,751.20,752.40,763.50,,749.20,,,16668,12489709.00,1827,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500404,INE947A01014,SUNFLAG,B,,,,,SUNFLAG IRON & STEEL CO.LTD.,203.80,203.80,191.85,193.95,191.85,203.80,,194.10,,,23668,4663724.00,449,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500405,INE663A01033,SPLPETRO,A,,,,,SUPREME PETROCHEM LTD.,749.95,749.95,716.95,739.40,731.00,753.45,,738.45,,,12002,8776623.00,897,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500407,INE277A01016,SWARAJENG,B,,,,,SWARAJ ENGINES LTD.,3401.05,3415.90,3300.00,3305.60,3300.00,3430.90,,3308.60,,,2421,8140830.00,304,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500408,INE670A01012,TATAELXSI,A,,,,,TATA ELXSI LTD.,4143.80,4143.80,3970.00,3977.25,3977.25,4160.65,,3976.60,,,18453,74710885.00,3920,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500410,INE012A01025,ACC,A,,,,,ACC LTD.,1309.20,1309.20,1250.00,1253.30,1253.50,1314.30,,1254.50,,,29206,37266018.00,2022,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500411,INE152A01029,THERMAX,A,,,,,THERMAX LTD.,3286.00,3340.85,3145.00,3290.15,3290.15,3192.35,,3261.60,,,18714,60223755.00,3478,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500412,INE338A01024,TIRUMALCHM,B,,,,,THIRUMALAI CHEMICALS LTD.,176.95,181.20,163.00,165.05,166.55,177.20,,165.30,,,58509,9936724.00,997,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500413,INE332A01027,THOMASCOOK,A,,,,,THOMAS COOK (INDIA) LTD.,92.05,93.75,88.10,89.55,89.95,93.90,,89.80,,,613572,55810710.00,1284,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500414,INE064A01026,TIMEX,B,,,,,TIMEX GROUP INDIA LTD.,259.05,263.35,237.20,245.00,245.00,257.50,,245.00,,,358714,90246464.00,3647,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500418,INE932C01012,TOKYOPLAST,B,,,,,TOKYO PLAST INTERNATIONAL LTD.,60.65,61.00,54.01,57.43,57.43,60.23,,58.49,,,1419,81193.00,344,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500420,INE685A01028,TORNTPHARM,A,,,,,TORRENT PHARMACEUTICALS LTD.,4249.80,4254.00,4188.20,4220.65,4238.65,4266.40,,4220.20,,,9183,38739060.00,2799,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500421,INE578C01021,TPINDIA,X,,,,,TPI INDIA LTD.,14.84,15.69,14.51,15.66,14.55,14.72,,15.66,,,574,8472.00,13,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500422,INE019B01010,TRANSCHEM,XT,,,,,TRANSCHEM LTD.,160.20,167.00,153.00,162.65,164.00,161.00,,162.65,,,3443,542962.00,20,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500425,INE079A01024,AMBUJACEM,A,,,,,AMBUJA CEMENTS LTD.,406.05,410.95,399.50,400.90,400.90,408.95,,401.25,,,285375,115578283.00,7573,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500426,INE184E01024,UTLINDS,X,,,,,UTL INDUSTRIES LIMITED,1.49,1.49,1.40,1.40,1.40,1.47,,1.40,,,92878,131572.00,113,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500429,INE037A01022,UNIENTER,B,,,,,UNIPHOS ENTERPRISES LTD.,90.00,99.80,88.85,92.15,95.00,91.30,,91.35,,,194,17572.00,37,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500439,INE701A01023,VHL,B,,,,,VARDHMAN HOLDINGS LTD.,3051.85,3051.85,2870.40,2967.60,2870.40,3093.35,,2975.65,,,134,397963.00,34,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500440,INE038A01020,HINDALCO,A,,,,,HINDALCO INDUSTRIES LTD.,875.20,913.00,875.20,884.55,884.55,866.85,,884.45,,,722421,645714752.00,24068,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500444,INE976A01021,WSTCSTPAPR,B,,,,,West Coast Paper Mills Limited,412.30,415.70,401.50,405.65,405.65,419.40,,406.70,,,9787,3989504.00,339,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500449,INE048A01011,HOCL,B,,,,,HINDUSTAN ORGANIC CHEMICALS LT,24.99,24.99,21.05,21.99,21.99,24.99,,21.99,,,154342,3534902.00,844,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500450,INE844C01027,MPILCORPL,X,,,,,MPIL CORPORATION LTD.,382.70,382.70,382.70,382.70,382.70,382.75,,382.70,,,150,57405.00,1,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500456,INE818B01023,PASUPTAC,B,,,,,PASUPATI ACRYLON LTD.,41.61,41.69,40.39,40.83,40.60,41.30,,40.88,,,10770,439957.00,164,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500458,INE601A01017,TEAM24,X,,,,,TEAM24 CONSUMER PRODUCTS LIMIT,30.00,30.00,26.61,28.70,28.70,30.03,,28.70,,,2228,59868.00,40,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500459,INE179A01014,PGHH,A,,,,,PROCTER & GAMBLE HYGIENE & HEA,9120.05,9493.15,8995.00,9325.00,9325.00,9187.65,,9323.15,,,3530,32883039.00,1234,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500460,INE304A01026,MUKANDLTD,B,,,,,MUKAND LTD.,116.00,123.65,116.00,119.20,120.00,115.80,,119.65,,,15614,1880240.00,390,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500463,INE676A01027,BBOX,A,,,,,BLACK BOX LIMITED,461.30,472.00,444.00,446.80,445.10,461.30,,447.15,,,33483,15359001.00,1199,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500464,INE139B01016,UCAL,B,,,,,UCAL LIMITED,86.95,88.45,79.00,81.10,79.25,86.15,,80.70,,,5125,428796.00,62,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500467,INE544A01019,HARRMALAYA,B,,,,,HARRISONS MALAYALAM LTD.,180.00,180.00,167.05,171.00,171.00,168.85,,172.30,,,5767,1024520.00,307,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500469,INE171A01029,FEDERALBNK,A,,,,,FEDERAL BANK LTD.,268.25,268.25,258.15,259.35,259.80,269.20,,259.40,,,491729,129022938.00,8766,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500470,INE081A01020,TATASTEEL,A,,,,,TATA STEEL LTD.,192.10,194.40,188.30,191.80,191.80,193.25,,191.85,,,1974856,378130673.00,23164,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500472,INE640A01023,SKFINDIA,A,,,,,SKF INDIA LTD.,1486.10,1500.90,1404.00,1414.95,1414.95,1512.10,,1413.75,,,4526,6583381.00,657,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500477,INE208A01029,ASHOKLEY,A,,,,,ASHOK LEYLAND LTD.,159.05,160.95,153.75,154.15,154.15,163.00,,154.15,,,748224,117235433.00,9392,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500480,INE298A01020,CUMMINSIND,A,,,,,CUMMINS INDIA LTD.,4550.90,4649.40,4487.90,4500.35,4554.00,4637.20,,4500.10,,,42296,192316635.00,6255,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,500483,INE151A01013,TATACOMM,A,,,,,TATA COMMUNICATIONS LTD.,1350.15,1401.05,1342.85,1347.85,1347.85,1400.45,,1347.90,,,20442,27914227.00,3129,F1,1,,,,,
